pool,pool_name,pool_address,tf,sl_opt,exit_mode,trades,TP,SL,BE,EXP,win_rate_resolved_pct,sl_rate_resolved_pct,be_rate_pct,be_gate_hit,be_gate_recovered,be_gate_recovery_rate_pct,ever_floating_loss,ever_floating_loss_pct,deep50_loss,deep50_then_recovered_entry,deep50_recovery_rate_pct,deep75_loss,deep75_then_recovered_entry,deep75_recovery_rate_pct,max_consec_win,min_consec_win,max_consec_loss,min_consec_loss,avg_bars_held,avg_minutes_held,avg_R,sum_R
GPC-SOL [CyKTuP...hmqT],GPC-SOL,CyKTuPwSyw2EhFGjvpNWYfpCheyqGNrgEZoXiF5ShmqT,5m,O2_ST2X,TP_FRACTAL,2,1,1,0,0,50.0,50.0,0.0,2,0,0.0,2,100.0,2,0,0.0,2,0,0.0,1,1,1,1,30.0,150.0,-0.42974722824160017,-0.8594944564832003
Jimothy-SOL [E3Sota...rYo6],Jimothy-SOL,E3SotafntrgRg9XjppxqoJWSR4GUaJV7sA8u4a89rYo6,15m,O1_SL50,TP_FRACTAL,2,0,0,0,2,0.0,0.0,0.0,2,0,0.0,2,100.0,2,0,0.0,1,0,0.0,0,0,0,0,48.5,727.5,-0.5414250230147435,-1.082850046029487
Jimothy-SOL [E3Sota...rYo6],Jimothy-SOL,E3SotafntrgRg9XjppxqoJWSR4GUaJV7sA8u4a89rYo6,15m,O2_ST2X,TP_FRACTAL,2,0,1,0,1,0.0,100.0,0.0,2,0,0.0,2,100.0,2,0,0.0,2,0,0.0,0,0,1,1,36.0,540.0,-0.8318163170784468,-1.6636326341568937
Jimothy-SOL [E3Sota...rYo6],Jimothy-SOL,E3SotafntrgRg9XjppxqoJWSR4GUaJV7sA8u4a89rYo6,1m,O1_SL50,TP_FRACTAL,48,42,3,0,3,93.33333333333333,6.666666666666667,0.0,43,0,0.0,43,89.58333333333334,6,0,0.0,5,0,0.0,16,2,1,1,100.52083333333333,100.52083333333333,0.022396763285153578,1.0750446376873717
Jimothy-SOL [E3Sota...rYo6],Jimothy-SOL,E3SotafntrgRg9XjppxqoJWSR4GUaJV7sA8u4a89rYo6,1m,O2_ST2X,TP_FRACTAL,48,33,15,0,0,68.75,31.25,0.0,43,0,0.0,43,89.58333333333334,19,0,0.0,18,0,0.0,14,1,4,1,13.375,13.375,-0.07268268915824873,-3.488769079595939
Jimothy-SOL [E3Sota...rYo6],Jimothy-SOL,E3SotafntrgRg9XjppxqoJWSR4GUaJV7sA8u4a89rYo6,5m,O1_SL50,TP_FRACTAL,10,6,3,0,1,66.66666666666666,33.33333333333333,0.0,10,0,0.0,10,100.0,5,0,0.0,4,0,0.0,3,1,2,1,70.1,350.5,-0.20363886725871666,-2.0363886725871665
Jimothy-SOL [E3Sota...rYo6],Jimothy-SOL,E3SotafntrgRg9XjppxqoJWSR4GUaJV7sA8u4a89rYo6,5m,O2_ST2X,TP_FRACTAL,10,6,4,0,0,60.0,40.0,0.0,10,0,0.0,10,100.0,5,0,0.0,5,0,0.0,3,1,2,2,24.2,121.0,-0.2197679544668516,-2.197679544668516
FOMO-SOL [E7bCE6...b2qL],FOMO-SOL,E7bCE6aWa5ujax7iCjUmtT9ijZq6avwH2RsPhwsNb2qL,1m,O1_SL50,TP_FRACTAL,2,1,0,0,1,100.0,0.0,0.0,2,0,0.0,2,100.0,1,0,0.0,1,0,0.0,1,1,0,0,135.0,135.0,-0.265607696904765,-0.53121539380953
FOMO-SOL [E7bCE6...b2qL],FOMO-SOL,E7bCE6aWa5ujax7iCjUmtT9ijZq6avwH2RsPhwsNb2qL,1m,O2_ST2X,TP_FRACTAL,2,0,2,0,0,0.0,100.0,0.0,2,0,0.0,2,100.0,2,0,0.0,2,0,0.0,0,0,2,2,2.5,2.5,-1.0,-2.0
FOMO-SOL [E7bCE6...b2qL],FOMO-SOL,E7bCE6aWa5ujax7iCjUmtT9ijZq6avwH2RsPhwsNb2qL,5m,O1_SL50,TP_FRACTAL,1,0,0,0,1,0.0,0.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,0,0,175.0,875.0,-0.7644451096321988,-0.7644451096321988
