ts,open,high,low,close,volume
1784196000,7.377628428689122e-05,7.926154616485691e-05,7.377628428689122e-05,7.656967133651892e-05,153.660216835
1784197800,7.656967133651892e-05,7.721321319930936e-05,7.551481683330012e-05,7.551481683330012e-05,27.66016346
1784199600,7.551481683330012e-05,7.552301991385307e-05,7.377628428689122e-05,7.377628428689122e-05,21.834287109999998
1784201400,7.377628428689122e-05,7.62537344887265e-05,7.356388057457959e-05,7.62537344887265e-05,31.752978611
1784203200,7.62537344887265e-05,7.924815394525694e-05,7.58281677730554e-05,7.924815394525694e-05,35.8268951
1784205000,7.924815394525694e-05,7.924815394525694e-05,7.609996639999999e-05,7.788929251191665e-05,61.495897871
1784206800,7.788929251191665e-05,8.181414400488122e-05,7.769933271091953e-05,8.12127154532669e-05,54.931045486
1784208600,8.12127154532669e-05,8.22194673060434e-05,8.11412189944421e-05,8.16347821418158e-05,16.327907804
1784210400,8.16347821418158e-05,8.206004528481657e-05,8.131527231200917e-05,8.131527231200917e-05,12.631887917
1784212200,8.131527231200917e-05,8.256295471926262e-05,8.078194778572829e-05,8.084776515303458e-05,35.843042241000006
1784214000,8.084776515303458e-05,8.085334893954099e-05,7.975531494568697e-05,7.975531494568697e-05,13.851659771
1784215800,7.975531494568697e-05,8.043258373318385e-05,7.975531494568697e-05,8.043258373318385e-05,7.248478948
1784217600,8.043258373318385e-05,8.058220544939806e-05,8.000546339268134e-05,8.015485622577841e-05,2.405645063
1784219400,8.015485622577841e-05,0.00011057887594130047,8.015485622577841e-05,0.00010975522935651552,3332.9803082640005
1784221200,0.00010975522935651552,0.00011352749174329128,9.119420567543912e-05,9.256711190231292e-05,829.8339105830001
1784223000,9.256711190231292e-05,9.338287183695484e-05,8.968578253691811e-05,8.994776792583258e-05,171.39189324199998
1784224800,8.994776792583258e-05,9.037640061622028e-05,8.796928462878343e-05,8.801254945570934e-05,23.392178715
1784226600,8.801254945570934e-05,8.8524057617809e-05,8.677296656690945e-05,8.677296656690945e-05,14.610346754
1784228400,8.677296656690945e-05,9.055951430268652e-05,8.677296656690945e-05,9.055762482070296e-05,51.63940677200001
1784230200,9.055762482070296e-05,9.055762482070296e-05,8.890640725558482e-05,8.925218414205185e-05,26.633387618
1784232000,8.925218414205185e-05,9.207887097196696e-05,8.897295254545647e-05,9.147468342422548e-05,35.141764382000005
1784233800,9.147468342422548e-05,9.21675070680726e-05,9.136869858398296e-05,9.21675070680726e-05,3.923410582
1784235600,9.21675070680726e-05,9.223148021896966e-05,9.136505675e-05,9.195472008368546e-05,7.944461198999999
1784237400,9.195472008368546e-05,9.355877016755506e-05,9.195472008368546e-05,9.310046294424084e-05,28.53715436
