ts,open,high,low,close,volume
1784154960,0.001395818152770568,0.001463969046258965,0.001395818152770568,0.001463969046258965,148.2451776572414
1784155200,0.001463969046258965,0.001463969046258965,0.0013930333493744425,0.0013930333493744425,193.63878469033784
1784155260,0.0013930333493744425,0.0014420523547744512,0.0013695792254691662,0.0013695834963983273,356.38301875693753
1784155380,0.0013695834963983273,0.0013695834963983273,0.001357355694858026,0.0013575497236113395,69.85016452800639
1784155440,0.0013575497236113395,0.0013584223704292027,0.0012809468532982067,0.0012809468532982067,808.5686949006962
1784155500,0.0012809468532982067,0.0013289985235315608,0.001264170970393708,0.001264170970393708,139.295601859473
1784155560,0.001264170970393708,0.001329409086108683,0.001264170970393708,0.001329409086108683,116.84356311824288
1784155620,0.001329409086108683,0.0013398470305204548,0.001329213328965826,0.0013398470305204548,64.35047534387465
1784155680,0.0013398470305204548,0.0013398470305204548,0.0012553390738400158,0.0012553390738400158,360.0794174082123
1784155740,0.0012553390738400158,0.0013186455353660714,0.0012553390738400158,0.0013182950996087227,215.75351090891024
1784155800,0.0013182950996087227,0.0013312928451073816,0.0013180213694801628,0.0013312928451073816,135.8480204358544
1784155860,0.0013312928451073816,0.0013312928451073816,0.0012447508506865546,0.0013002916045154343,630.4893284816453
1784155920,0.0013002916045154343,0.0013085776075353341,0.001248870005565014,0.0012981870364315523,101.20386052708741
1784155980,0.0012981870364315523,0.0012981870364315523,0.0012436542890876877,0.0012436542890876877,73.13653630875547
1784156040,0.0012436542890876877,0.0012436542890876877,0.0012239603499643805,0.0012239603499643805,207.6175244763597
1784156100,0.0012239603499643805,0.0012260445090711805,0.0011112586547371301,0.0012018553863217848,2167.6445349181636
1784156160,0.0012018553863217848,0.0012018553863217848,0.0010980776210494732,0.0010980776210494732,2087.615060509002
1784156220,0.0010980776210494732,0.0010980776210494732,0.001043569365963114,0.0010961343079797796,657.3207601894477
1784156280,0.0010961343079797796,0.0011058638870761585,0.0010537112546057552,0.0010537112546057552,521.8288938458539
1784156340,0.0010537112546057552,0.0010619835309909982,0.0010182644673413228,0.0010619805593920085,670.4509717370244
1784156400,0.0010619805593920085,0.0010876949584802537,0.0010429166447832921,0.0010429166447832921,367.4172674036073
1784156460,0.0010429166447832921,0.0011059195599155366,0.0010367995077622053,0.0011059195599155366,995.1373547087582
1784156520,0.0011059195599155366,0.0011059195599155366,0.0010612043971745871,0.001061641862929411,8.554987185920547
1784156580,0.001061641862929411,0.001061641862929411,0.0009729192250089515,0.0009729192250089515,1755.4448453464943
1784156640,0.0009729192250089515,0.0010056635756757987,0.0009523771788103154,0.0009649605599973436,515.7091680729945
1784156700,0.0009649605599973436,0.0010339595831306378,0.0009649605599973436,0.0010339595831306378,630.3361159650772
1784156760,0.0010339595831306378,0.0010541102163667297,0.0009841928994685216,0.0010238774923647237,1458.7429562097366
1784156820,0.0010238774923647237,0.0010474643090609631,0.00100726852004634,0.001047314255707654,381.305599435749
1784156880,0.001047314255707654,0.001055682622741748,0.0010190210918060861,0.0010190210918060861,164.4494934792399
1784156940,0.0010190210918060861,0.0010299517214713194,0.0009806474360453728,0.0010139176640696736,738.2336368834164
1784157000,0.0010139176640696736,0.0010139176640696736,0.0008618442758975484,0.000891313106099058,4244.65079763967
1784157060,0.000891313106099058,0.000919748586597889,0.000866329127649067,0.0008994629502544246,2032.587410193025
1784157120,0.0008994629502544246,0.0009487338539527892,0.0008810204028525776,0.0009451219990510941,3703.5184129025456
1784157180,0.0009451219990510941,0.0009695646590847291,0.0009261528807593345,0.0009524517198663602,843.7372740499233
