pool,pool_name,pool_address,tf,sl_opt,exit_mode,trades,TP,SL,BE,EXP,win_rate_resolved_pct,sl_rate_resolved_pct,be_rate_pct,be_gate_hit,be_gate_recovered,be_gate_recovery_rate_pct,ever_floating_loss,ever_floating_loss_pct,deep50_loss,deep50_then_recovered_entry,deep50_recovery_rate_pct,deep75_loss,deep75_then_recovered_entry,deep75_recovery_rate_pct,max_consec_win,min_consec_win,max_consec_loss,min_consec_loss,avg_bars_held,avg_minutes_held,avg_R,sum_R
BULLCAT-SOL [AFFuFY...Ugmd],BULLCAT-SOL,AFFuFYBLLhHjtGCqWGE24JyXJ5KshHNjEfqB8jBTUgmd,5m,O2_ST2X,TP_FRACTAL,13,9,4,0,0,69.23076923076923,30.76923076923077,0.0,12,0,0.0,12,92.3076923076923,9,0,0.0,4,0,0.0,3,1,1,1,15.692307692307692,78.46153846153847,-0.11378022384119292,-1.479142909935508
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,15m,O1_SL50,BE1,2,0,0,2,0,0.0,0.0,100.0,2,2,100.0,2,100.0,0,0,0.0,0,0,0.0,0,0,0,0,3.0,45.0,0.0,0.0
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,15m,O1_SL50,BE50,2,0,1,0,1,0.0,100.0,0.0,2,0,0.0,2,100.0,2,0,0.0,2,0,0.0,0,0,1,1,20.5,307.5,-0.8930092846586191,-1.7860185693172381
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,15m,O1_SL50,BE75,2,0,1,0,1,0.0,100.0,0.0,2,0,0.0,2,100.0,2,0,0.0,2,0,0.0,0,0,1,1,20.5,307.5,-0.8930092846586191,-1.7860185693172381
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,15m,O1_SL50,TP_FRACTAL,2,0,1,0,1,0.0,100.0,0.0,2,0,0.0,2,100.0,2,0,0.0,2,0,0.0,0,0,1,1,20.5,307.5,-0.8930092846586191,-1.7860185693172381
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,15m,O2_ST2X,BE1,2,0,0,2,0,0.0,0.0,100.0,2,2,100.0,2,100.0,0,0,0.0,0,0,0.0,0,0,0,0,3.0,45.0,0.0,0.0
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,15m,O2_ST2X,BE50,2,0,0,1,1,0.0,0.0,50.0,2,1,50.0,2,100.0,2,1,50.0,2,0,0.0,0,0,0,0,29.5,442.5,-0.3115791714427786,-0.6231583428855572
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,15m,O2_ST2X,BE75,2,0,0,1,1,0.0,0.0,50.0,2,1,50.0,2,100.0,2,0,0.0,2,1,50.0,0,0,0,0,29.5,442.5,-0.3115791714427786,-0.6231583428855572
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,15m,O2_ST2X,TP_FRACTAL,2,0,0,0,2,0.0,0.0,0.0,2,0,0.0,2,100.0,2,0,0.0,2,0,0.0,0,0,0,0,45.0,675.0,-0.7446793114854849,-1.4893586229709699
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,1m,O1_SL50,BE1,13,4,2,7,0,66.66666666666666,33.33333333333333,53.84615384615385,11,7,63.63636363636363,11,84.61538461538461,2,0,0.0,2,0,0.0,3,1,1,1,7.846153846153846,7.846153846153846,-0.06457312687168149,-0.8394506493318593
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,1m,O1_SL50,BE50,13,8,4,1,0,66.66666666666666,33.33333333333333,7.6923076923076925,11,1,9.090909090909092,11,84.61538461538461,6,1,16.666666666666664,5,0,0.0,6,1,3,1,35.0,35.0,-0.03356588258034873,-0.4363564735445335
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,1m,O1_SL50,BE75,13,9,4,0,0,69.23076923076923,30.76923076923077,0.0,11,0,0.0,11,84.61538461538461,6,0,0.0,5,0,0.0,7,1,3,1,35.07692307692308,35.07692307692308,-0.01881539801344961,-0.24460017417484492
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,1m,O1_SL50,TP_FRACTAL,13,9,4,0,0,69.23076923076923,30.76923076923077,0.0,11,0,0.0,11,84.61538461538461,6,0,0.0,5,0,0.0,7,1,3,1,35.07692307692308,35.07692307692308,-0.01881539801344961,-0.24460017417484492
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,1m,O2_ST2X,BE1,13,4,2,7,0,66.66666666666666,33.33333333333333,53.84615384615385,11,7,63.63636363636363,11,84.61538461538461,3,0,0.0,3,0,0.0,3,1,1,1,4.769230769230769,4.769230769230769,0.02945309500397036,0.3828902350516147
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,1m,O2_ST2X,BE50,13,7,2,4,0,77.77777777777779,22.22222222222222,30.76923076923077,11,4,36.36363636363637,11,84.61538461538461,6,4,66.66666666666666,3,0,0.0,5,1,1,1,10.076923076923077,10.076923076923077,0.29454040175752993,3.829025222847889
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,1m,O2_ST2X,BE75,13,8,3,2,0,72.72727272727273,27.27272727272727,15.384615384615385,11,2,18.181818181818183,11,84.61538461538461,6,0,0.0,5,2,40.0,6,1,2,1,11.692307692307692,11.692307692307692,0.23268719063061208,3.024933478197957
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,1m,O2_ST2X,TP_FRACTAL,13,8,5,0,0,61.53846153846154,38.46153846153847,0.0,11,0,0.0,11,84.61538461538461,6,0,0.0,5,0,0.0,6,1,4,1,12.384615384615385,12.384615384615385,0.07884103678445822,1.0249334781979569
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,5m,O1_SL50,BE1,6,1,1,4,0,50.0,50.0,66.66666666666666,6,4,66.66666666666666,6,100.0,3,0,0.0,2,0,0.0,1,1,1,1,21.333333333333332,106.66666666666667,-0.010724329296822302,-0.06434597578093382
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,5m,O1_SL50,BE50,6,1,2,3,0,33.33333333333333,66.66666666666666,50.0,6,3,50.0,6,100.0,5,3,60.0,3,0,0.0,1,1,2,2,32.166666666666664,160.83333333333334,-0.17739099596348895,-1.0643459757809337
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,5m,O1_SL50,BE75,6,3,2,1,0,60.0,40.0,16.666666666666664,6,1,16.666666666666664,6,100.0,5,0,0.0,4,1,25.0,2,1,1,1,38.5,192.5,0.11104456280137538,0.6662673768082523
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,5m,O1_SL50,TP_FRACTAL,6,3,3,0,0,50.0,50.0,0.0,6,0,0.0,6,100.0,5,0,0.0,4,0,0.0,2,1,2,1,54.0,270.0,-0.05562210386529128,-0.3337326231917477
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,5m,O2_ST2X,BE1,6,1,3,2,0,25.0,75.0,33.33333333333333,6,2,33.33333333333333,6,100.0,3,0,0.0,3,0,0.0,1,1,2,1,6.166666666666667,30.833333333333332,-0.38222270239385003,-2.2933362143631
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,5m,O2_ST2X,BE50,6,1,4,1,0,20.0,80.0,16.666666666666664,6,1,16.666666666666664,6,100.0,5,1,20.0,5,0,0.0,1,1,3,1,22.666666666666668,113.33333333333333,-0.5488893690605167,-3.2933362143631
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,5m,O2_ST2X,BE75,6,1,4,1,0,20.0,80.0,16.666666666666664,6,1,16.666666666666664,6,100.0,5,0,0.0,5,1,20.0,1,1,3,1,22.666666666666668,113.33333333333333,-0.5488893690605167,-3.2933362143631
Tilly-SOL [BMi3TK...k3kh],Tilly-SOL,BMi3TKQCipF2Msh8Gkgu3uufjVTNLGpLuDEGXQxWk3kh,5m,O2_ST2X,TP_FRACTAL,6,1,5,0,0,16.666666666666664,83.33333333333334,0.0,6,0,0.0,6,100.0,5,0,0.0,5,0,0.0,1,1,4,1,32.833333333333336,164.16666666666666,-0.7155560357271833,-4.2933362143631
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,15m,O1_SL50,BE1,48,14,2,32,0,87.5,12.5,66.66666666666666,42,32,76.19047619047619,42,87.5,2,0,0.0,2,0,0.0,9,2,1,1,20.895833333333332,313.4375,-0.020145756126877794,-0.9669962940901341
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,15m,O1_SL50,BE50,48,39,6,3,0,86.66666666666667,13.333333333333334,6.25,42,3,7.142857142857142,42,87.5,9,3,33.33333333333333,7,0,0.0,18,2,3,1,63.791666666666664,956.875,-0.04003495037687354,-1.9216776180899298
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,15m,O1_SL50,BE75,48,41,6,1,0,87.2340425531915,12.76595744680851,2.083333333333333,42,1,2.380952380952381,42,87.5,9,0,0.0,7,1,14.285714285714285,18,2,3,1,65.35416666666667,980.3125,-0.025443414552347735,-1.2212838985126913
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,15m,O1_SL50,TP_FRACTAL,48,42,6,0,0,87.5,12.5,0.0,42,0,0.0,42,87.5,9,0,0.0,7,0,0.0,19,2,3,1,70.4375,1056.5625,-0.019879766265795715,-0.9542287807581944
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,15m,O2_ST2X,BE1,48,14,7,27,0,66.66666666666666,33.33333333333333,56.25,42,27,64.28571428571429,42,87.5,17,0,0.0,8,0,0.0,4,1,2,1,6.3125,94.6875,-0.0454978275678193,-2.1838957232553264
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,15m,O2_ST2X,BE50,48,26,10,12,0,72.22222222222221,27.77777777777778,25.0,42,12,28.57142857142857,42,87.5,26,12,46.15384615384615,13,0,0.0,8,1,2,1,14.104166666666666,211.5625,-0.005416204393256587,-0.25997781087631616
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,15m,O2_ST2X,BE75,48,29,15,4,0,65.9090909090909,34.090909090909086,8.333333333333332,42,4,9.523809523809524,42,87.5,26,0,0.0,20,4,20.0,10,1,3,1,17.104166666666668,256.5625,-0.0893769062333291,-4.2900914991997965
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,15m,O2_ST2X,TP_FRACTAL,48,29,19,0,0,60.416666666666664,39.58333333333333,0.0,42,0,0.0,42,87.5,26,0,0.0,20,0,0.0,10,1,4,1,20.458333333333332,306.875,-0.17271023956666243,-8.290091499199796
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,1m,O1_SL50,BE1,15,2,1,12,0,66.66666666666666,33.33333333333333,80.0,13,12,92.3076923076923,13,86.66666666666667,1,0,0.0,1,0,0.0,1,1,1,1,11.8,11.8,-0.06252929014850354,-0.9379393522275531
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,1m,O1_SL50,BE50,15,11,4,0,0,73.33333333333333,26.666666666666668,0.0,13,0,0.0,13,86.66666666666667,4,0,0.0,4,0,0.0,9,2,4,4,119.0,119.0,-0.14478819023766035,-2.171822853564905
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,1m,O1_SL50,BE75,15,11,4,0,0,73.33333333333333,26.666666666666668,0.0,13,0,0.0,13,86.66666666666667,4,0,0.0,4,0,0.0,9,2,4,4,119.0,119.0,-0.14478819023766035,-2.171822853564905
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,1m,O1_SL50,TP_FRACTAL,15,11,4,0,0,73.33333333333333,26.666666666666668,0.0,13,0,0.0,13,86.66666666666667,4,0,0.0,4,0,0.0,9,2,4,4,119.0,119.0,-0.14478819023766035,-2.171822853564905
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,1m,O2_ST2X,BE1,15,2,2,11,0,50.0,50.0,73.33333333333333,13,11,84.61538461538461,13,86.66666666666667,2,0,0.0,2,0,0.0,1,1,2,2,4.133333333333334,4.133333333333334,-0.11546840855532685,-1.7320261283299028
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,1m,O2_ST2X,BE50,15,8,4,3,0,66.66666666666666,33.33333333333333,20.0,13,3,23.076923076923077,13,86.66666666666667,7,3,42.857142857142854,4,0,0.0,7,1,4,4,13.866666666666667,13.866666666666667,0.04612072602268163,0.6918108903402245
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,1m,O2_ST2X,BE75,15,9,6,0,0,60.0,40.0,0.0,13,0,0.0,13,86.66666666666667,7,0,0.0,6,0,0.0,5,2,5,1,17.333333333333332,17.333333333333332,-0.016467459932926743,-0.24701189899390114
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,1m,O2_ST2X,TP_FRACTAL,15,9,6,0,0,60.0,40.0,0.0,13,0,0.0,13,86.66666666666667,7,0,0.0,6,0,0.0,5,2,5,1,17.333333333333332,17.333333333333332,-0.016467459932926743,-0.24701189899390114
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,5m,O1_SL50,BE1,32,12,2,18,0,85.71428571428571,14.285714285714285,56.25,28,18,64.28571428571429,28,87.5,2,0,0.0,2,0,0.0,6,2,1,1,39.75,198.75,-0.036452391486093895,-1.1664765275550046
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,5m,O1_SL50,BE50,32,24,8,0,0,75.0,25.0,0.0,28,0,0.0,28,87.5,8,0,0.0,8,0,0.0,11,2,4,1,155.21875,776.09375,-0.16494802567925043,-5.278336821736014
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,5m,O1_SL50,BE75,32,24,8,0,0,75.0,25.0,0.0,28,0,0.0,28,87.5,8,0,0.0,8,0,0.0,11,2,4,1,155.21875,776.09375,-0.16494802567925043,-5.278336821736014
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,5m,O1_SL50,TP_FRACTAL,32,24,8,0,0,75.0,25.0,0.0,28,0,0.0,28,87.5,8,0,0.0,8,0,0.0,11,2,4,1,155.21875,776.09375,-0.16494802567925043,-5.278336821736014
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,5m,O2_ST2X,BE1,32,11,7,14,0,61.111111111111114,38.88888888888889,43.75,28,14,50.0,28,87.5,10,0,0.0,9,0,0.0,4,1,3,1,5.46875,27.34375,0.21992682950555542,7.0376585441777735
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,5m,O2_ST2X,BE50,32,17,12,3,0,58.620689655172406,41.37931034482759,9.375,28,3,10.714285714285714,28,87.5,17,3,17.647058823529413,15,0,0.0,4,1,4,1,12.25,61.25,0.18594724312393288,5.950311779965852
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,5m,O2_ST2X,BE75,32,17,13,2,0,56.666666666666664,43.333333333333336,6.25,28,2,7.142857142857142,28,87.5,17,0,0.0,16,2,12.5,4,1,5,1,12.5,62.5,0.15469724312393288,4.950311779965852
TOESCOIN-SOL [CpKbsv...MGRH],TOESCOIN-SOL,CpKbsvT2isHiqD6uHrUkScEE6i9Tj97Sd16LUe4MGRH,5m,O2_ST2X,TP_FRACTAL,32,18,14,0,0,56.25,43.75,0.0,28,0,0.0,28,87.5,17,0,0.0,16,0,0.0,5,1,5,1,13.625,68.125,0.1490204937316374,4.768655799412397
Mouse-SOL [FbBGvD...XgoG],Mouse-SOL,FbBGvDD7TmUKCKt6k7xYewtxnqAZWsPMXcQKB4VzXgoG,1m,O1_SL50,BE1,11,5,0,5,1,100.0,0.0,45.45454545454545,8,5,62.5,8,72.72727272727273,0,0,0.0,0,0,0.0,5,5,0,0,5.636363636363637,5.636363636363637,0.03899941239115181,0.4289935363026699
Mouse-SOL [FbBGvD...XgoG],Mouse-SOL,FbBGvDD7TmUKCKt6k7xYewtxnqAZWsPMXcQKB4VzXgoG,1m,O1_SL50,BE50,11,7,1,2,1,87.5,12.5,18.181818181818183,8,2,25.0,8,72.72727272727273,3,2,66.66666666666666,1,0,0.0,4,3,1,1,27.272727272727273,27.272727272727273,-0.007769704691771839,-0.08546675160949023
Mouse-SOL [FbBGvD...XgoG],Mouse-SOL,FbBGvDD7TmUKCKt6k7xYewtxnqAZWsPMXcQKB4VzXgoG,1m,O1_SL50,BE75,11,8,2,0,1,80.0,20.0,0.0,8,0,0.0,8,72.72727272727273,3,0,0.0,2,0,0.0,4,4,2,2,40.45454545454545,40.45454545454545,-0.0702939677526376,-0.7732336452790136
Mouse-SOL [FbBGvD...XgoG],Mouse-SOL,FbBGvDD7TmUKCKt6k7xYewtxnqAZWsPMXcQKB4VzXgoG,1m,O1_SL50,TP_FRACTAL,11,8,2,0,1,80.0,20.0,0.0,8,0,0.0,8,72.72727272727273,3,0,0.0,2,0,0.0,4,4,2,2,40.45454545454545,40.45454545454545,-0.0702939677526376,-0.7732336452790136
Mouse-SOL [FbBGvD...XgoG],Mouse-SOL,FbBGvDD7TmUKCKt6k7xYewtxnqAZWsPMXcQKB4VzXgoG,1m,O2_ST2X,BE1,11,4,2,5,0,66.66666666666666,33.33333333333333,45.45454545454545,8,5,62.5,8,72.72727272727273,4,0,0.0,2,0,0.0,3,1,1,1,3.0,3.0,-0.1359545239511285,-1.4954997634624134
Mouse-SOL [FbBGvD...XgoG],Mouse-SOL,FbBGvDD7TmUKCKt6k7xYewtxnqAZWsPMXcQKB4VzXgoG,1m,O2_ST2X,BE50,11,5,3,3,0,62.5,37.5,27.27272727272727,8,3,37.5,8,72.72727272727273,6,3,50.0,4,0,0.0,2,1,1,1,10.909090909090908,10.909090909090908,-0.20148321282825918,-2.216315341110851
Mouse-SOL [FbBGvD...XgoG],Mouse-SOL,FbBGvDD7TmUKCKt6k7xYewtxnqAZWsPMXcQKB4VzXgoG,1m,O2_ST2X,BE75,11,5,5,1,0,50.0,50.0,9.090909090909092,8,1,12.5,8,72.72727272727273,6,0,0.0,6,1,16.666666666666664,2,1,2,1,14.636363636363637,14.636363636363637,-0.38330139464644103,-4.216315341110851
Mouse-SOL [FbBGvD...XgoG],Mouse-SOL,FbBGvDD7TmUKCKt6k7xYewtxnqAZWsPMXcQKB4VzXgoG,1m,O2_ST2X,TP_FRACTAL,11,6,5,0,0,54.54545454545454,45.45454545454545,0.0,8,0,0.0,8,72.72727272727273,6,0,0.0,6,0,0.0,2,1,2,1,14.818181818181818,14.818181818181818,-0.3410260476589874,-3.7512865242488616
Mouse-SOL [FbBGvD...XgoG],Mouse-SOL,FbBGvDD7TmUKCKt6k7xYewtxnqAZWsPMXcQKB4VzXgoG,5m,O1_SL50,BE1,6,1,0,5,0,100.0,0.0,83.33333333333334,5,5,100.0,5,83.33333333333334,1,0,0.0,0,0,0.0,1,1,0,0,7.166666666666667,35.833333333333336,0.06066183050592353,0.3639709830355412
Mouse-SOL [FbBGvD...XgoG],Mouse-SOL,FbBGvDD7TmUKCKt6k7xYewtxnqAZWsPMXcQKB4VzXgoG,5m,O1_SL50,BE50,6,2,1,2,1,66.66666666666666,33.33333333333333,33.33333333333333,5,2,40.0,5,83.33333333333334,3,2,66.66666666666666,1,0,0.0,1,1,1,1,13.0,65.0,-0.045277283118543094,-0.27166369871125856
Mouse-SOL [FbBGvD...XgoG],Mouse-SOL,FbBGvDD7TmUKCKt6k7xYewtxnqAZWsPMXcQKB4VzXgoG,5m,O1_SL50,BE75,6,3,2,0,1,60.0,40.0,0.0,5,0,0.0,5,83.33333333333334,3,0,0.0,2,0,0.0,2,1,2,2,17.333333333333332,86.66666666666667,-0.18682870766063706,-1.1209722459638223
Mouse-SOL [FbBGvD...XgoG],Mouse-SOL,FbBGvDD7TmUKCKt6k7xYewtxnqAZWsPMXcQKB4VzXgoG,5m,O1_SL50,TP_FRACTAL,6,3,2,0,1,60.0,40.0,0.0,5,0,0.0,5,83.33333333333334,3,0,0.0,2,0,0.0,2,1,2,2,17.333333333333332,86.66666666666667,-0.18682870766063706,-1.1209722459638223
Mouse-SOL [FbBGvD...XgoG],Mouse-SOL,FbBGvDD7TmUKCKt6k7xYewtxnqAZWsPMXcQKB4VzXgoG,5m,O2_ST2X,BE1,6,1,0,5,0,100.0,0.0,83.33333333333334,5,5,100.0,5,83.33333333333334,2,0,0.0,1,0,0.0,1,1,0,0,7.166666666666667,35.833333333333336,0.03836773863835046,0.23020643183010275
Mouse-SOL [FbBGvD...XgoG],Mouse-SOL,FbBGvDD7TmUKCKt6k7xYewtxnqAZWsPMXcQKB4VzXgoG,5m,O2_ST2X,BE50,6,2,1,2,1,66.66666666666666,33.33333333333333,33.33333333333333,5,2,40.0,5,83.33333333333334,3,2,66.66666666666666,2,0,0.0,1,1,1,1,16.5,82.5,-0.06305712017849416,-0.37834272107096495
Mouse-SOL [FbBGvD...XgoG],Mouse-SOL,FbBGvDD7TmUKCKt6k7xYewtxnqAZWsPMXcQKB4VzXgoG,5m,O2_ST2X,BE75,6,2,2,1,1,50.0,50.0,16.666666666666664,5,1,20.0,5,83.33333333333334,3,0,0.0,3,1,33.33333333333333,1,1,2,2,17.166666666666668,85.83333333333333,-0.22972378684516082,-1.378342721070965
Mouse-SOL [FbBGvD...XgoG],Mouse-SOL,FbBGvDD7TmUKCKt6k7xYewtxnqAZWsPMXcQKB4VzXgoG,5m,O2_ST2X,TP_FRACTAL,6,3,2,0,1,60.0,40.0,0.0,5,0,0.0,5,83.33333333333334,3,0,0.0,3,0,0.0,2,1,2,2,17.333333333333332,86.66666666666667,-0.20228804287039961,-1.2137282572223977
BISCOTTI-SOL [Ft5Cxg...qohk],BISCOTTI-SOL,Ft5Cxgw4foL6sBBeEz4MQbZ432KgBNirrxYknmV8qohk,15m,O1_SL50,BE1,3,1,0,1,1,100.0,0.0,33.33333333333333,3,1,33.33333333333333,3,100.0,1,0,0.0,0,0,0.0,1,1,0,0,8.333333333333334,125.0,-0.17023271614343974,-0.5106981484303192
BISCOTTI-SOL [Ft5Cxg...qohk],BISCOTTI-SOL,Ft5Cxgw4foL6sBBeEz4MQbZ432KgBNirrxYknmV8qohk,15m,O1_SL50,BE50,3,1,0,1,1,100.0,0.0,33.33333333333333,3,1,33.33333333333333,3,100.0,2,1,50.0,0,0,0.0,1,1,0,0,16.333333333333332,245.0,-0.17023271614343974,-0.5106981484303192
BISCOTTI-SOL [Ft5Cxg...qohk],BISCOTTI-SOL,Ft5Cxgw4foL6sBBeEz4MQbZ432KgBNirrxYknmV8qohk,15m,O1_SL50,BE75,3,2,0,0,1,100.0,0.0,0.0,3,0,0.0,3,100.0,2,0,0.0,0,0,0.0,2,2,0,0,17.333333333333332,260.0,0.032297530673133006,0.09689259201939902
BISCOTTI-SOL [Ft5Cxg...qohk],BISCOTTI-SOL,Ft5Cxgw4foL6sBBeEz4MQbZ432KgBNirrxYknmV8qohk,15m,O1_SL50,TP_FRACTAL,3,2,0,0,1,100.0,0.0,0.0,3,0,0.0,3,100.0,2,0,0.0,0,0,0.0,2,2,0,0,17.333333333333332,260.0,0.032297530673133006,0.09689259201939902
BISCOTTI-SOL [Ft5Cxg...qohk],BISCOTTI-SOL,Ft5Cxgw4foL6sBBeEz4MQbZ432KgBNirrxYknmV8qohk,15m,O2_ST2X,BE1,3,1,0,1,1,100.0,0.0,33.33333333333333,3,1,33.33333333333333,3,100.0,1,0,0.0,1,0,0.0,1,1,0,0,8.333333333333334,125.0,-0.21010623964420683,-0.6303187189326205
BISCOTTI-SOL [Ft5Cxg...qohk],BISCOTTI-SOL,Ft5Cxgw4foL6sBBeEz4MQbZ432KgBNirrxYknmV8qohk,15m,O2_ST2X,BE50,3,2,0,0,1,100.0,0.0,0.0,3,0,0.0,3,100.0,1,0,0.0,1,0,0.0,2,2,0,0,17.333333333333332,260.0,-0.08926055985869447,-0.2677816795760834
