mode,opt,tp_ratio,entry_date,entry,sl,sl_pct,tp_pct,apct,outcome,bars,R
RAW,O4,TRAIL,2021-12-27,50701.44,53743.53,6.0,,5.43,TRAIL,1,0.27
RAW,O4,TRAIL,2022-01-17,42201.62,44733.72,6.0,,5.6,TRAIL,3,-0.246
RAW,O4,TRAIL,2022-03-04,39148.66,41497.58,6.0,,6.26,TRAIL,3,-0.141
RAW,O4,TRAIL,2022-03-04,39148.66,41497.58,6.0,,6.26,TRAIL,3,-0.141
RAW,O4,TRAIL,2022-03-21,41002.25,43462.38,6.0,,5.34,SL,3,-1.0
RAW,O4,TRAIL,2022-04-22,39709.18,42091.73,6.0,,4.75,TRAIL,3,-0.128
RAW,O4,TRAIL,2022-04-22,39709.18,42091.73,6.0,,4.75,TRAIL,3,-0.128
RAW,O4,TRAIL,2022-05-18,28715.32,30438.24,6.0,,7.16,SL,1,-1.0
RAW,O4,TRAIL,2022-06-02,30452.62,32279.78,6.0,,6.01,TRAIL,4,-0.323
RAW,O4,TRAIL,2022-06-09,30109.93,31916.53,6.0,,5.71,TRAIL,3,1.126
RAW,O4,TRAIL,2022-06-27,20742.56,21987.11,6.0,,8.4,TRAIL,4,0.443
RAW,O4,TRAIL,2022-07-10,20862.47,22114.22,6.0,,7.3,TRAIL,3,0.457
RAW,O4,TRAIL,2022-07-21,23152.19,24541.32,6.0,,6.28,TRAIL,4,0.408
RAW,O4,TRAIL,2022-08-01,23268.01,24664.09,6.0,,5.83,TRAIL,7,-0.314
RAW,O4,TRAIL,2022-08-15,24094.82,25540.51,6.0,,4.99,TRAIL,2,-0.168
RAW,O4,TRAIL,2022-09-13,20173.57,21383.98,6.0,,5.27,TRAIL,6,0.809
RAW,O4,TRAIL,2022-10-19,19123.97,20271.41,6.0,,4.18,TRAIL,4,-0.266
RAW,O4,TRAIL,2022-10-19,19123.97,20271.41,6.0,,4.18,TRAIL,4,-0.266
RAW,O4,TRAIL,2022-11-20,16280.23,17257.04,6.0,,5.23,TRAIL,1,-0.006
RAW,O4,TRAIL,2022-11-28,16212.91,17185.68,6.0,,4.68,SL,2,-1.0
RAW,O4,TRAIL,2022-12-28,16547.31,17540.15,6.0,,3.15,SL,14,-1.0
RAW,O4,TRAIL,2023-01-17,21134.81,22402.9,6.0,,2.53,TRAIL,1,0.167
RAW,O4,TRAIL,2023-02-21,24452.16,25919.29,6.0,,3.32,TRAIL,1,0.065
RAW,O4,TRAIL,2023-03-22,27250.97,28886.03,6.0,,4.08,TRAIL,5,-0.207
RAW,O4,TRAIL,2023-05-01,28068.26,29752.36,6.0,,3.81,SL,5,-1.0
RAW,O4,TRAIL,2023-05-19,26880.26,28493.08,6.0,,3.7,TRAIL,5,-0.102
RAW,O4,TRAIL,2023-05-31,27210.35,28842.97,6.0,,3.37,TRAIL,4,-0.114
RAW,O4,TRAIL,2023-08-04,29113.99,30860.83,6.0,,2.61,TRAIL,4,-0.192
RAW,O4,TRAIL,2023-08-04,29113.99,30860.83,6.0,,2.61,TRAIL,4,-0.192
RAW,O4,TRAIL,2023-10-03,27426.46,29072.05,6.0,,2.5,TRAIL,8,0.137
RAW,O4,TRAIL,2023-10-03,27426.46,29072.05,6.0,,2.5,TRAIL,8,0.137
RAW,O4,TRAIL,2023-10-28,34081.0,36125.86,6.0,,2.77,SL,12,-1.0
RAW,O4,TRAIL,2024-01-31,42580.0,45134.8,6.0,,3.8,SL,8,-1.0
RAW,O4,TRAIL,2024-01-31,42580.0,45134.8,6.0,,3.8,SL,8,-1.0
RAW,O4,TRAIL,2024-03-30,69582.18,73757.11,6.0,,4.44,TRAIL,3,0.519
RAW,O4,TRAIL,2024-03-30,69582.18,73757.11,6.0,,4.44,TRAIL,3,0.519
RAW,O4,TRAIL,2024-03-30,69582.18,73757.11,6.0,,4.44,TRAIL,3,0.519
RAW,O4,TRAIL,2024-04-25,64498.34,68368.24,6.0,,5.04,TRAIL,5,0.6
RAW,O4,TRAIL,2024-04-25,64498.34,68368.24,6.0,,5.04,TRAIL,5,0.6
RAW,O4,TRAIL,2024-05-08,61193.03,64864.61,6.0,,5.0,SL,7,-1.0
RAW,O4,TRAIL,2024-05-22,69166.62,73316.62,6.0,,4.14,TRAIL,1,0.026
RAW,O4,TRAIL,2024-06-08,69310.46,73469.09,6.0,,3.57,TRAIL,3,0.217
RAW,O4,TRAIL,2024-07-03,60208.58,63821.09,6.0,,3.57,TRAIL,1,0.39
RAW,O4,TRAIL,2024-07-03,60208.58,63821.09,6.0,,3.57,TRAIL,1,0.39
RAW,O4,TRAIL,2024-07-18,63987.92,67827.2,6.0,,3.72,SL,3,-1.0
RAW,O4,TRAIL,2024-08-14,58683.39,62204.39,6.0,,4.98,TRAIL,1,-0.054
RAW,O4,TRAIL,2024-09-16,58213.99,61706.83,6.0,,4.25,SL,2,-1.0
RAW,O4,TRAIL,2024-10-21,67377.5,71420.15,6.0,,3.16,TRAIL,2,0.013
RAW,O4,TRAIL,2024-10-21,67377.5,71420.15,6.0,,3.16,TRAIL,2,0.013
RAW,O4,TRAIL,2024-10-21,67377.5,71420.15,6.0,,3.16,TRAIL,2,0.013
RAW,O4,TRAIL,2024-12-28,95300.0,101018.0,6.0,,4.0,TRAIL,3,0.019
RAW,O4,TRAIL,2024-12-28,95300.0,101018.0,6.0,,4.0,TRAIL,3,0.019
RAW,O4,TRAIL,2024-12-28,95300.0,101018.0,6.0,,4.0,TRAIL,3,0.019
RAW,O4,TRAIL,2024-12-28,95300.0,101018.0,6.0,,4.0,TRAIL,3,0.019
RAW,O4,TRAIL,2024-12-28,95300.0,101018.0,6.0,,4.0,TRAIL,3,0.019
RAW,O4,TRAIL,2024-12-28,95300.0,101018.0,6.0,,4.0,TRAIL,3,0.019
RAW,O4,TRAIL,2025-01-07,96954.61,102771.89,6.0,,3.78,TRAIL,1,0.164
RAW,O4,TRAIL,2025-01-19,101331.57,107411.46,6.0,,3.76,SL,1,-1.0
RAW,O4,TRAIL,2025-01-19,101331.57,107411.46,6.0,,3.76,SL,1,-1.0
RAW,O4,TRAIL,2025-02-17,95780.0,101526.8,6.0,,3.86,TRAIL,3,-0.212
RAW,O4,TRAIL,2025-03-21,84088.79,89134.12,6.0,,4.95,TRAIL,11,-0.241
RAW,O4,TRAIL,2025-04-16,84030.38,89072.2,6.0,,4.6,SL,6,-1.0
RAW,O4,TRAIL,2025-06-12,105671.73,112012.03,6.0,,2.83,TRAIL,1,0.016
RAW,O4,TRAIL,2025-06-12,105671.73,112012.03,6.0,,2.83,TRAIL,1,0.016
RAW,O4,TRAIL,2025-06-12,105671.73,112012.03,6.0,,2.83,TRAIL,1,0.016
RAW,O4,TRAIL,2025-06-30,107146.5,113575.29,6.0,,2.64,TRAIL,2,-0.113
RAW,O4,TRAIL,2025-07-30,117840.3,124910.72,6.0,,2.39,TRAIL,1,-0.059
RAW,O4,TRAIL,2025-07-30,117840.3,124910.72,6.0,,2.39,TRAIL,1,-0.059
RAW,O4,TRAIL,2025-08-12,120134.08,127342.12,6.0,,2.29,TRAIL,2,0.038
RAW,O4,TRAIL,2025-09-06,110187.97,116799.25,6.0,,2.64,SL,10,-1.0
RAW,O4,TRAIL,2025-10-06,124658.54,132138.05,6.0,,2.14,TRAIL,1,0.201
RAW,O4,TRAIL,2025-10-29,110021.29,116622.57,6.0,,3.22,TRAIL,1,0.044
RAW,O4,TRAIL,2025-10-29,110021.29,116622.57,6.0,,3.22,TRAIL,1,0.044
RAW,O4,TRAIL,2025-11-12,101654.37,107753.63,6.0,,3.69,TRAIL,1,0.006
RAW,O4,TRAIL,2025-11-30,90360.0,95781.6,6.0,,4.11,TRAIL,1,0.571
RAW,O4,TRAIL,2025-12-24,87669.45,92929.62,6.0,,3.95,SL,12,-1.0
RAW,O4,TRAIL,2026-01-07,91364.16,96846.01,6.0,,3.27,TRAIL,5,-0.158
RAW,O4,TRAIL,2026-02-12,66272.17,70248.5,6.0,,5.58,SL,2,-1.0
RAW,O4,TRAIL,2026-03-18,71246.54,75521.33,6.0,,4.5,TRAIL,5,0.2
RAW,O4,TRAIL,2026-03-18,71246.54,75521.33,6.0,,4.5,TRAIL,5,0.2
RAW,O4,TRAIL,2026-03-27,66407.28,70391.72,6.0,,4.66,SL,11,-1.0
RAW,O4,TRAIL,2026-04-12,70740.98,74985.44,6.0,,3.87,SL,2,-1.0
RAW,O4,TRAIL,2026-04-12,70740.98,74985.44,6.0,,3.87,SL,2,-1.0
RAW,O4,TRAIL,2026-05-07,80006.0,84806.36,6.0,,3.01,TRAIL,6,-0.234
RAW,O4,TRAIL,2026-05-27,74449.3,78916.26,6.0,,2.92,TRAIL,5,0.379
RAW,O4,TRAIL,2026-06-17,64509.4,68379.96,6.0,,3.57,TRAIL,1,0.004
RAW,O4,TRAIL,2026-07-08,62290.0,66027.4,6.0,,3.6,EXP,1,0.156
RAW,O4,TRAIL,2026-07-08,62290.0,66027.4,6.0,,3.6,EXP,1,0.156
