mode,opt,tp_ratio,entry_date,entry,sl,sl_pct,tp_pct,apct,outcome,bars,R
GATED,O4,TRAIL,2019-07-23,9864.91,10456.8,6.0,,8.36,TRAIL,4,-0.419
GATED,O4,TRAIL,2019-09-07,10455.88,11083.23,6.0,,5.58,TRAIL,5,0.039
GATED,O4,TRAIL,2019-10-05,8126.19,8613.76,6.0,,5.83,TRAIL,2,-0.181
GATED,O4,TRAIL,2019-12-02,7294.28,7731.94,6.0,,5.87,TRAIL,2,-0.428
GATED,O4,TRAIL,2019-12-10,7224.13,7657.58,6.0,,5.51,TRAIL,7,0.699
GATED,O4,TRAIL,2019-12-24,7255.77,7691.12,6.0,,5.05,TRAIL,10,0.087
GATED,O4,TRAIL,2020-03-08,8033.31,8515.31,6.0,,4.85,TRAIL,1,0.065
GATED,O4,TRAIL,2020-03-27,6359.11,6740.66,6.0,,9.51,TRAIL,3,-0.146
GATED,O4,TRAIL,2020-04-21,6841.37,7251.85,6.0,,6.83,SL,2,-1.0
GATED,O4,TRAIL,2020-09-20,10920.28,11575.5,6.0,,3.86,TRAIL,1,0.346
GATED,O4,TRAIL,2020-10-01,10619.13,11256.28,6.0,,3.71,TRAIL,4,-0.219
GATED,O4,TRAIL,2021-01-31,33092.98,35078.56,6.0,,8.49,SL,2,-1.0
GATED,O4,TRAIL,2021-03-06,48882.2,51815.13,6.0,,7.41,SL,2,-1.0
GATED,O4,TRAIL,2021-05-04,53200.01,56392.01,6.0,,6.26,SL,1,-1.0
GATED,O4,TRAIL,2021-05-29,34605.15,36681.46,6.0,,12.49,SL,2,-1.0
GATED,O4,TRAIL,2021-05-29,34605.15,36681.46,6.0,,12.49,SL,2,-1.0
GATED,O4,TRAIL,2021-06-05,35513.2,37643.99,6.0,,11.32,TRAIL,4,0.472
GATED,O4,TRAIL,2021-06-16,38349.01,40649.95,6.0,,9.53,TRAIL,5,1.79
GATED,O4,TRAIL,2021-07-01,33504.69,35514.97,6.0,,9.91,SL,3,-1.0
GATED,O4,TRAIL,2021-07-01,33504.69,35514.97,6.0,,9.91,SL,3,-1.0
GATED,O4,TRAIL,2021-09-19,47241.75,50076.26,6.0,,5.03,TRAIL,1,0.918
GATED,O4,TRAIL,2021-09-19,47241.75,50076.26,6.0,,5.03,TRAIL,1,0.918
GATED,O4,TRAIL,2021-12-10,47140.54,49968.97,6.0,,6.79,SL,2,-1.0
GATED,O4,TRAIL,2021-12-27,50701.44,53743.53,6.0,,5.43,TRAIL,1,0.27
GATED,O4,TRAIL,2021-12-27,50701.44,53743.53,6.0,,5.43,TRAIL,1,0.27
GATED,O4,TRAIL,2022-01-17,42201.62,44733.72,6.0,,5.6,TRAIL,3,-0.246
GATED,O4,TRAIL,2022-04-22,39709.18,42091.73,6.0,,4.75,TRAIL,3,-0.128
GATED,O4,TRAIL,2022-04-22,39709.18,42091.73,6.0,,4.75,TRAIL,3,-0.128
GATED,O4,TRAIL,2022-05-18,28715.32,30438.24,6.0,,7.16,SL,1,-1.0
GATED,O4,TRAIL,2022-06-02,30452.62,32279.78,6.0,,6.01,TRAIL,4,-0.323
GATED,O4,TRAIL,2022-06-09,30109.93,31916.53,6.0,,5.71,TRAIL,3,1.126
GATED,O4,TRAIL,2022-06-27,20742.56,21987.11,6.0,,8.4,TRAIL,4,0.443
GATED,O4,TRAIL,2022-07-10,20862.47,22114.22,6.0,,7.3,TRAIL,3,0.457
GATED,O4,TRAIL,2022-10-19,19123.97,20271.41,6.0,,4.18,TRAIL,4,-0.266
GATED,O4,TRAIL,2022-10-19,19123.97,20271.41,6.0,,4.18,TRAIL,4,-0.266
GATED,O4,TRAIL,2022-11-20,16280.23,17257.04,6.0,,5.23,TRAIL,1,-0.006
GATED,O4,TRAIL,2022-11-28,16212.91,17185.68,6.0,,4.68,SL,2,-1.0
