mode,opt,tp_ratio,entry_date,entry,sl,sl_pct,tp_pct,apct,outcome,bars,R
GATED,O5,3x,2023-05-19,26880.26,28288.46,5.24,-15.72,3.7,SL,10,-1.0
GATED,O5,3x,2023-05-31,27210.35,28737.03,5.61,-16.83,3.37,SL,21,-1.0
GATED,O5,3x,2024-01-31,42580.0,45422.19,6.67,-20.02,3.8,SL,8,-1.0
GATED,O5,3x,2024-03-30,69582.18,74026.4,6.39,-19.16,4.44,TP,97,3.0
GATED,O5,3x,2024-04-25,64498.34,69672.91,8.02,-24.07,5.04,SL,25,-1.0
GATED,O5,3x,2024-04-25,64498.34,69672.91,8.02,-24.07,5.04,SL,25,-1.0
GATED,O5,3x,2024-05-08,61193.03,65640.16,7.27,-21.8,5.0,SL,7,-1.0
GATED,O5,3x,2024-07-03,60208.58,64232.95,6.68,-20.05,3.57,SL,12,-1.0
GATED,O5,3x,2024-07-03,60208.58,64232.95,6.68,-20.05,3.57,SL,12,-1.0
GATED,O5,3x,2024-08-14,58683.39,65404.18,11.45,-34.36,4.98,SL,43,-1.0
GATED,O5,3x,2024-09-16,58213.99,61447.01,5.55,-16.66,4.25,SL,2,-1.0
GATED,O5,3x,2024-12-28,95300.0,99790.53,4.71,-14.14,4.0,SL,9,-1.0
GATED,O5,3x,2025-01-07,96954.61,105552.88,8.87,-26.61,3.78,SL,10,-1.0
GATED,O5,3x,2025-03-21,84088.79,87775.97,4.38,-13.15,4.95,SL,3,-1.0
GATED,O5,3x,2025-04-16,84030.38,89043.93,5.97,-17.9,4.6,SL,6,-1.0
GATED,O5,3x,2025-06-30,107146.5,111952.69,4.49,-13.46,2.64,SL,9,-1.0
GATED,O5,3x,2025-09-06,110187.97,114874.85,4.25,-12.76,2.64,SL,5,-1.0
GATED,O5,3x,2025-10-29,110021.29,117555.47,6.85,-20.54,3.22,TP,22,3.0
GATED,O5,3x,2025-10-29,110021.29,117555.47,6.85,-20.54,3.22,TP,22,3.0
GATED,O5,3x,2025-11-12,101654.37,109859.36,8.07,-24.21,3.69,TP,80,3.0
GATED,O5,3x,2025-11-30,90360.0,95839.36,6.06,-18.19,4.11,SL,44,-1.0
GATED,O5,3x,2025-12-24,87669.45,91425.06,4.28,-12.85,3.95,SL,11,-1.0
GATED,O5,3x,2026-01-07,91364.16,95792.77,4.85,-14.54,3.27,SL,6,-1.0
GATED,O5,3x,2026-02-12,66272.17,72970.58,10.11,-30.32,5.58,SL,20,-1.0
GATED,O5,3x,2026-04-12,70740.98,75456.1,6.67,-20.0,3.87,SL,2,-1.0
GATED,O5,3x,2026-05-27,74449.3,78538.82,5.49,-16.48,2.92,TP,8,3.0
GATED,O5,3x,2026-06-17,64509.4,69113.77,7.14,-21.41,3.57,EXP,22,0.609
GATED,O5,3x,2026-07-08,62290.0,66523.39,6.8,-20.39,3.6,EXP,1,0.138
GATED,O5,3x,2026-07-08,62290.0,66523.39,6.8,-20.39,3.6,EXP,1,0.138
