mode,opt,tp_ratio,entry_date,entry,sl,sl_pct,tp_pct,apct,outcome,bars,R
RAW,O1,TRAIL,2019-03-11,3871.61,4258.77,10.0,,3.19,SL,22,-1.0
RAW,O1,TRAIL,2019-04-24,5415.0,5956.5,10.0,,3.06,TRAIL,1,0.289
RAW,O1,TRAIL,2019-04-24,5415.0,5956.5,10.0,,3.06,TRAIL,1,0.289
RAW,O1,TRAIL,2019-04-24,5415.0,5956.5,10.0,,3.06,TRAIL,1,0.289
RAW,O1,TRAIL,2019-05-07,5846.34,6430.97,10.0,,3.12,SL,3,-1.0
RAW,O1,TRAIL,2019-06-18,9081.55,9989.7,10.0,,4.47,SL,3,-1.0
RAW,O1,TRAIL,2019-06-18,9081.55,9989.7,10.0,,4.47,SL,3,-1.0
RAW,O1,TRAIL,2019-06-18,9081.55,9989.7,10.0,,4.47,SL,3,-1.0
RAW,O1,TRAIL,2019-07-11,11342.89,12477.18,10.0,,6.8,TRAIL,2,-0.197
RAW,O1,TRAIL,2019-07-23,9864.91,10851.4,10.0,,8.36,TRAIL,4,-0.252
RAW,O1,TRAIL,2019-08-06,11481.69,12629.86,10.0,,6.32,TRAIL,8,0.807
RAW,O1,TRAIL,2019-08-22,10099.88,11109.87,10.0,,6.65,TRAIL,6,-0.138
RAW,O1,TRAIL,2019-09-07,10455.88,11501.47,10.0,,5.58,TRAIL,5,0.023
RAW,O1,TRAIL,2019-10-05,8126.19,8938.81,10.0,,5.83,TRAIL,2,-0.109
RAW,O1,TRAIL,2019-10-30,9154.72,10070.19,10.0,,5.45,TRAIL,9,-0.017
RAW,O1,TRAIL,2019-12-02,7294.28,8023.71,10.0,,5.87,TRAIL,2,-0.257
RAW,O1,TRAIL,2019-12-10,7224.13,7946.54,10.0,,5.51,TRAIL,7,0.419
RAW,O1,TRAIL,2019-12-24,7255.77,7981.35,10.0,,5.05,TRAIL,10,0.052
RAW,O1,TRAIL,2020-01-09,7817.76,8599.54,10.0,,4.27,SL,5,-1.0
RAW,O1,TRAIL,2020-02-02,9331.51,10264.66,10.0,,3.62,TRAIL,3,-0.097
RAW,O1,TRAIL,2020-02-02,9331.51,10264.66,10.0,,3.62,TRAIL,3,-0.097
RAW,O1,TRAIL,2020-03-08,8033.31,8836.64,10.0,,4.85,TRAIL,1,0.039
RAW,O1,TRAIL,2020-03-27,6359.11,6995.02,10.0,,9.51,TRAIL,3,-0.087
RAW,O1,TRAIL,2020-04-21,6841.37,7525.51,10.0,,6.83,SL,2,-1.0
RAW,O1,TRAIL,2020-06-02,9518.04,10469.84,10.0,,5.45,TRAIL,9,-0.097
RAW,O1,TRAIL,2020-06-02,9518.04,10469.84,10.0,,5.45,TRAIL,9,-0.097
RAW,O1,TRAIL,2020-06-02,9518.04,10469.84,10.0,,5.45,TRAIL,9,-0.097
RAW,O1,TRAIL,2020-06-02,9518.04,10469.84,10.0,,5.45,TRAIL,9,-0.097
RAW,O1,TRAIL,2020-07-04,9135.46,10049.01,10.0,,3.92,TRAIL,2,-0.117
RAW,O1,TRAIL,2020-07-27,11029.96,12132.96,10.0,,2.88,TRAIL,1,0.146
RAW,O1,TRAIL,2020-07-27,11029.96,12132.96,10.0,,2.88,TRAIL,1,0.146
RAW,O1,TRAIL,2020-07-27,11029.96,12132.96,10.0,,2.88,TRAIL,1,0.146
RAW,O1,TRAIL,2020-09-02,11388.54,12527.39,10.0,,3.56,TRAIL,1,0.943
RAW,O1,TRAIL,2020-09-02,11388.54,12527.39,10.0,,3.56,TRAIL,1,0.943
RAW,O1,TRAIL,2020-09-02,11388.54,12527.39,10.0,,3.56,TRAIL,1,0.943
RAW,O1,TRAIL,2020-09-20,10920.28,12012.31,10.0,,3.86,TRAIL,1,0.207
RAW,O1,TRAIL,2020-10-01,10619.13,11681.04,10.0,,3.71,TRAIL,4,-0.131
RAW,O1,TRAIL,2020-12-21,22719.71,24991.68,10.0,,4.35,SL,5,-1.0
RAW,O1,TRAIL,2020-12-21,22719.71,24991.68,10.0,,4.35,SL,5,-1.0
RAW,O1,TRAIL,2020-12-21,22719.71,24991.68,10.0,,4.35,SL,5,-1.0
RAW,O1,TRAIL,2020-12-21,22719.71,24991.68,10.0,,4.35,SL,5,-1.0
RAW,O1,TRAIL,2021-01-31,33092.98,36402.28,10.0,,8.49,SL,3,-1.0
RAW,O1,TRAIL,2021-01-31,33092.98,36402.28,10.0,,8.49,SL,3,-1.0
RAW,O1,TRAIL,2021-03-06,48882.2,53770.42,10.0,,7.41,SL,3,-1.0
RAW,O1,TRAIL,2021-04-03,57051.94,62757.13,10.0,,5.94,SL,10,-1.0
RAW,O1,TRAIL,2021-04-03,57051.94,62757.13,10.0,,5.94,SL,10,-1.0
RAW,O1,TRAIL,2021-05-04,53200.01,58520.01,10.0,,6.26,SL,3,-1.0
RAW,O1,TRAIL,2021-05-29,34605.15,38065.67,10.0,,12.49,SL,4,-1.0
RAW,O1,TRAIL,2021-05-29,34605.15,38065.67,10.0,,12.49,SL,4,-1.0
RAW,O1,TRAIL,2021-06-05,35513.2,39064.52,10.0,,11.32,TRAIL,4,0.283
RAW,O1,TRAIL,2021-06-16,38349.01,42183.91,10.0,,9.53,TRAIL,5,1.074
RAW,O1,TRAIL,2021-07-01,33504.69,36855.16,10.0,,9.91,TRAIL,20,0.396
RAW,O1,TRAIL,2021-07-01,33504.69,36855.16,10.0,,9.91,TRAIL,20,0.396
RAW,O1,TRAIL,2021-08-01,39845.44,43829.98,10.0,,6.2,TRAIL,3,0.003
RAW,O1,TRAIL,2021-09-19,47241.75,51965.92,10.0,,5.03,TRAIL,1,0.551
RAW,O1,TRAIL,2021-09-19,47241.75,51965.92,10.0,,5.03,TRAIL,1,0.551
RAW,O1,TRAIL,2021-09-19,47241.75,51965.92,10.0,,5.03,TRAIL,1,0.551
RAW,O1,TRAIL,2021-09-19,47241.75,51965.92,10.0,,5.03,TRAIL,1,0.551
RAW,O1,TRAIL,2021-10-08,53951.43,59346.57,10.0,,4.86,SL,7,-1.0
RAW,O1,TRAIL,2021-11-04,61395.01,67534.51,10.0,,4.73,SL,4,-1.0
RAW,O1,TRAIL,2021-12-10,47140.54,51854.59,10.0,,6.79,TRAIL,11,-0.297
RAW,O1,TRAIL,2021-12-27,50701.44,55771.58,10.0,,5.43,TRAIL,1,0.162
RAW,O1,TRAIL,2021-12-27,50701.44,55771.58,10.0,,5.43,TRAIL,1,0.162
RAW,O1,TRAIL,2022-01-17,42201.62,46421.78,10.0,,5.6,TRAIL,3,-0.148
RAW,O1,TRAIL,2022-03-04,39148.66,43063.53,10.0,,6.26,TRAIL,3,-0.084
RAW,O1,TRAIL,2022-03-04,39148.66,43063.53,10.0,,6.26,TRAIL,3,-0.084
RAW,O1,TRAIL,2022-03-21,41002.25,45102.48,10.0,,5.34,SL,6,-1.0
RAW,O1,TRAIL,2022-04-22,39709.18,43680.1,10.0,,4.75,TRAIL,3,-0.077
RAW,O1,TRAIL,2022-04-22,39709.18,43680.1,10.0,,4.75,TRAIL,3,-0.077
RAW,O1,TRAIL,2022-05-18,28715.32,31586.85,10.0,,7.16,SL,12,-1.0
RAW,O1,TRAIL,2022-06-02,30452.62,33497.88,10.0,,6.01,TRAIL,4,-0.194
RAW,O1,TRAIL,2022-06-09,30109.93,33120.92,10.0,,5.71,TRAIL,3,0.675
RAW,O1,TRAIL,2022-06-27,20742.56,22816.82,10.0,,8.4,TRAIL,4,0.266
RAW,O1,TRAIL,2022-07-10,20862.47,22948.72,10.0,,7.3,TRAIL,3,0.274
RAW,O1,TRAIL,2022-07-21,23152.19,25467.41,10.0,,6.28,TRAIL,4,0.245
RAW,O1,TRAIL,2022-08-01,23268.01,25594.81,10.0,,5.83,TRAIL,7,-0.189
RAW,O1,TRAIL,2022-08-15,24094.82,26504.3,10.0,,4.99,TRAIL,2,-0.101
RAW,O1,TRAIL,2022-09-13,20173.57,22190.93,10.0,,5.27,TRAIL,6,0.485
RAW,O1,TRAIL,2022-10-19,19123.97,21036.37,10.0,,4.18,TRAIL,4,-0.16
RAW,O1,TRAIL,2022-10-19,19123.97,21036.37,10.0,,4.18,TRAIL,4,-0.16
RAW,O1,TRAIL,2022-11-20,16280.23,17908.25,10.0,,5.23,TRAIL,1,-0.003
RAW,O1,TRAIL,2022-11-28,16212.91,17834.2,10.0,,4.68,SL,15,-1.0
RAW,O1,TRAIL,2022-12-28,16547.31,18202.04,10.0,,3.15,SL,15,-1.0
RAW,O1,TRAIL,2023-01-17,21134.81,23248.29,10.0,,2.53,TRAIL,1,0.1
RAW,O1,TRAIL,2023-02-21,24452.16,26897.38,10.0,,3.32,TRAIL,1,0.039
RAW,O1,TRAIL,2023-03-22,27250.97,29976.07,10.0,,4.08,TRAIL,5,-0.124
RAW,O1,TRAIL,2023-05-01,28068.26,30875.09,10.0,,3.81,TRAIL,7,-0.083
RAW,O1,TRAIL,2023-05-19,26880.26,29568.29,10.0,,3.7,TRAIL,5,-0.061
RAW,O1,TRAIL,2023-05-31,27210.35,29931.38,10.0,,3.37,TRAIL,4,-0.069
RAW,O1,TRAIL,2023-08-04,29113.99,32025.39,10.0,,2.61,TRAIL,4,-0.115
RAW,O1,TRAIL,2023-08-04,29113.99,32025.39,10.0,,2.61,TRAIL,4,-0.115
RAW,O1,TRAIL,2023-10-03,27426.46,30169.11,10.0,,2.5,TRAIL,8,0.082
RAW,O1,TRAIL,2023-10-03,27426.46,30169.11,10.0,,2.5,TRAIL,8,0.082
RAW,O1,TRAIL,2023-10-28,34081.0,37489.1,10.0,,2.77,SL,12,-1.0
RAW,O1,TRAIL,2024-01-31,42580.0,46838.0,10.0,,3.8,SL,9,-1.0
RAW,O1,TRAIL,2024-01-31,42580.0,46838.0,10.0,,3.8,SL,9,-1.0
RAW,O1,TRAIL,2024-03-30,69582.18,76540.4,10.0,,4.44,TRAIL,3,0.312
RAW,O1,TRAIL,2024-03-30,69582.18,76540.4,10.0,,4.44,TRAIL,3,0.312
RAW,O1,TRAIL,2024-03-30,69582.18,76540.4,10.0,,4.44,TRAIL,3,0.312
RAW,O1,TRAIL,2024-04-25,64498.34,70948.17,10.0,,5.04,TRAIL,5,0.36
RAW,O1,TRAIL,2024-04-25,64498.34,70948.17,10.0,,5.04,TRAIL,5,0.36
RAW,O1,TRAIL,2024-05-08,61193.03,67312.33,10.0,,5.0,SL,9,-1.0
RAW,O1,TRAIL,2024-05-22,69166.62,76083.28,10.0,,4.14,TRAIL,1,0.016
RAW,O1,TRAIL,2024-06-08,69310.46,76241.51,10.0,,3.57,TRAIL,3,0.13
RAW,O1,TRAIL,2024-07-03,60208.58,66229.44,10.0,,3.57,TRAIL,1,0.234
RAW,O1,TRAIL,2024-07-03,60208.58,66229.44,10.0,,3.57,TRAIL,1,0.234
