mode,opt,tp_ratio,entry_date,entry,sl,sl_pct,tp_pct,apct,outcome,bars,R
RAW,O3,3x,2019-03-11,3871.61,3995.19,3.19,-9.58,3.19,SL,5,-1.0
RAW,O3,3x,2019-04-24,5415.0,5580.86,3.06,-9.19,3.06,SL,9,-1.0
RAW,O3,3x,2019-04-24,5415.0,5580.86,3.06,-9.19,3.06,SL,9,-1.0
RAW,O3,3x,2019-04-24,5415.0,5580.86,3.06,-9.19,3.06,SL,9,-1.0
RAW,O3,3x,2019-05-07,5846.34,6028.47,3.12,-9.35,3.12,SL,2,-1.0
RAW,O3,3x,2019-06-18,9081.55,9487.44,4.47,-13.41,4.47,SL,2,-1.0
RAW,O3,3x,2019-06-18,9081.55,9487.44,4.47,-13.41,4.47,SL,2,-1.0
RAW,O3,3x,2019-06-18,9081.55,9487.44,4.47,-13.41,4.47,SL,2,-1.0
RAW,O3,3x,2019-07-11,11342.89,12113.95,6.8,-20.39,6.8,SL,26,-1.0
RAW,O3,3x,2019-07-23,9864.91,10689.52,8.36,-25.08,8.36,SL,11,-1.0
RAW,O3,3x,2019-08-06,11481.69,12207.22,6.32,-18.96,6.32,TP,49,3.0
RAW,O3,3x,2019-08-22,10099.88,10771.66,6.65,-19.95,6.65,SL,12,-1.0
RAW,O3,3x,2019-09-07,10455.88,11039.46,5.58,-16.74,5.58,TP,17,3.0
RAW,O3,3x,2019-10-05,8126.19,8600.11,5.83,-17.5,5.83,SL,4,-1.0
RAW,O3,3x,2019-10-30,9154.72,9653.91,5.45,-16.36,5.45,TP,22,3.0
RAW,O3,3x,2019-12-02,7294.28,7722.33,5.87,-17.6,5.87,SL,2,-1.0
RAW,O3,3x,2019-12-10,7224.13,7621.86,5.51,-16.52,5.51,SL,13,-1.0
RAW,O3,3x,2019-12-24,7255.77,7621.93,5.05,-15.14,5.05,SL,13,-1.0
RAW,O3,3x,2020-01-09,7817.76,8151.23,4.27,-12.8,4.27,SL,1,-1.0
RAW,O3,3x,2020-02-02,9331.51,9669.33,3.62,-10.86,3.62,SL,3,-1.0
RAW,O3,3x,2020-02-02,9331.51,9669.33,3.62,-10.86,3.62,SL,3,-1.0
RAW,O3,3x,2020-03-08,8033.31,8422.57,4.85,-14.54,4.85,TP,4,3.0
RAW,O3,3x,2020-03-27,6359.11,6963.64,9.51,-28.52,9.51,SL,6,-1.0
RAW,O3,3x,2020-04-21,6841.37,7308.31,6.83,-20.48,6.83,SL,2,-1.0
RAW,O3,3x,2020-06-02,9518.04,10037.2,5.45,-16.36,5.45,SL,54,-1.0
RAW,O3,3x,2020-06-02,9518.04,10037.2,5.45,-16.36,5.45,SL,54,-1.0
RAW,O3,3x,2020-06-02,9518.04,10037.2,5.45,-16.36,5.45,SL,54,-1.0
RAW,O3,3x,2020-06-02,9518.04,10037.2,5.45,-16.36,5.45,SL,54,-1.0
RAW,O3,3x,2020-07-04,9135.46,9493.99,3.92,-11.77,3.92,SL,18,-1.0
RAW,O3,3x,2020-07-27,11029.96,11347.58,2.88,-8.64,2.88,SL,4,-1.0
RAW,O3,3x,2020-07-27,11029.96,11347.58,2.88,-8.64,2.88,SL,4,-1.0
RAW,O3,3x,2020-07-27,11029.96,11347.58,2.88,-8.64,2.88,SL,4,-1.0
RAW,O3,3x,2020-09-02,11388.54,11793.7,3.56,-10.67,3.56,TP,1,3.0
RAW,O3,3x,2020-09-02,11388.54,11793.7,3.56,-10.67,3.56,TP,1,3.0
RAW,O3,3x,2020-09-02,11388.54,11793.7,3.56,-10.67,3.56,TP,1,3.0
RAW,O3,3x,2020-09-20,10920.28,11341.7,3.86,-11.58,3.86,SL,20,-1.0
RAW,O3,3x,2020-10-01,10619.13,11012.75,3.71,-11.12,3.71,SL,8,-1.0
RAW,O3,3x,2020-12-21,22719.71,23708.54,4.35,-13.06,4.35,SL,1,-1.0
