mode,opt,tp_ratio,entry_date,entry,sl,sl_pct,tp_pct,apct,outcome,bars,R
RAW,O4,3x,2019-03-11,3871.61,4103.91,6.0,-18.0,3.19,SL,18,-1.0
RAW,O4,3x,2019-04-24,5415.0,5739.9,6.0,-18.0,3.06,SL,9,-1.0
RAW,O4,3x,2019-04-24,5415.0,5739.9,6.0,-18.0,3.06,SL,9,-1.0
RAW,O4,3x,2019-04-24,5415.0,5739.9,6.0,-18.0,3.06,SL,9,-1.0
RAW,O4,3x,2019-05-07,5846.34,6197.12,6.0,-18.0,3.12,SL,2,-1.0
RAW,O4,3x,2019-06-18,9081.55,9626.44,6.0,-18.0,4.47,SL,3,-1.0
RAW,O4,3x,2019-06-18,9081.55,9626.44,6.0,-18.0,4.47,SL,3,-1.0
RAW,O4,3x,2019-06-18,9081.55,9626.44,6.0,-18.0,4.47,SL,3,-1.0
RAW,O4,3x,2019-07-11,11342.89,12023.46,6.0,-18.0,6.8,TP,6,3.0
RAW,O4,3x,2019-07-23,9864.91,10456.8,6.0,-18.0,8.36,SL,9,-1.0
RAW,O4,3x,2019-08-06,11481.69,12170.59,6.0,-18.0,6.32,TP,23,3.0
RAW,O4,3x,2019-08-22,10099.88,10705.87,6.0,-18.0,6.65,SL,12,-1.0
RAW,O4,3x,2019-09-07,10455.88,11083.23,6.0,-18.0,5.58,TP,17,3.0
RAW,O4,3x,2019-10-05,8126.19,8613.76,6.0,-18.0,5.83,SL,4,-1.0
RAW,O4,3x,2019-10-30,9154.72,9704.0,6.0,-18.0,5.45,TP,22,3.0
RAW,O4,3x,2019-12-02,7294.28,7731.94,6.0,-18.0,5.87,SL,2,-1.0
RAW,O4,3x,2019-12-10,7224.13,7657.58,6.0,-18.0,5.51,SL,13,-1.0
RAW,O4,3x,2019-12-24,7255.77,7691.12,6.0,-18.0,5.05,SL,13,-1.0
RAW,O4,3x,2020-01-09,7817.76,8286.83,6.0,-18.0,4.27,SL,5,-1.0
RAW,O4,3x,2020-02-02,9331.51,9891.4,6.0,-18.0,3.62,SL,6,-1.0
RAW,O4,3x,2020-02-02,9331.51,9891.4,6.0,-18.0,3.62,SL,6,-1.0
