mode,opt,tp_ratio,entry_date,entry,sl,sl_pct,tp_pct,apct,outcome,bars,R
GATED,O2,ST_REV,2019-07-23,9864.91,12233.19,24.01,,8.36,ST_REV,13,0.0
GATED,O2,ST_REV,2019-09-07,10455.88,11355.1,8.6,,5.58,ST_REV,48,3.442
GATED,O2,ST_REV,2019-10-05,8126.19,8863.23,9.07,,5.83,ST_REV,20,1.038
GATED,O2,ST_REV,2019-12-02,7294.28,8218.43,12.67,,5.87,ST_REV,35,0.0
GATED,O2,ST_REV,2019-12-10,7224.13,8152.86,12.86,,5.51,ST_REV,27,0.0
GATED,O2,ST_REV,2019-12-24,7255.77,7955.21,9.64,,5.05,ST_REV,13,0.0
GATED,O2,ST_REV,2020-03-08,8033.31,9644.07,20.05,,4.85,ST_REV,46,0.629
GATED,O2,ST_REV,2020-03-27,6359.11,7537.35,18.53,,9.51,SL,27,-1.0
GATED,O2,ST_REV,2020-04-21,6841.37,7502.3,9.66,,6.83,SL,2,-1.0
GATED,O2,ST_REV,2020-09-20,10920.28,11598.07,6.21,,3.86,SL,22,-1.0
GATED,O2,ST_REV,2020-10-01,10619.13,11237.35,5.82,,3.71,SL,9,-1.0
GATED,O2,ST_REV,2021-01-31,33092.98,37934.98,14.63,,8.49,SL,4,-1.0
GATED,O2,ST_REV,2021-03-06,48882.2,56438.39,15.46,,7.41,SL,4,-1.0
GATED,O2,ST_REV,2021-05-04,53200.01,62230.72,16.98,,6.26,ST_REV,82,2.143
GATED,O2,ST_REV,2021-05-29,34605.15,46324.28,33.87,,12.49,ST_REV,57,0.064
GATED,O2,ST_REV,2021-05-29,34605.15,46324.28,33.87,,12.49,ST_REV,57,0.064
GATED,O2,ST_REV,2021-06-05,35513.2,44204.7,24.47,,11.32,ST_REV,50,0.191
GATED,O2,ST_REV,2021-06-16,38349.01,43996.13,14.73,,9.53,ST_REV,39,0.796
GATED,O2,ST_REV,2021-07-01,33504.69,38384.22,14.56,,9.91,ST_REV,24,0.0
GATED,O2,ST_REV,2021-07-01,33504.69,39484.22,17.85,,9.91,ST_REV,24,0.0
GATED,O2,ST_REV,2021-09-19,47241.75,51011.63,7.98,,5.03,SL,16,-1.0
GATED,O2,ST_REV,2021-09-19,47241.75,51011.63,7.98,,5.03,SL,16,-1.0
GATED,O2,ST_REV,2021-12-10,47140.54,55014.68,16.7,,6.79,ST_REV,59,0.698
GATED,O2,ST_REV,2021-12-27,50701.44,54218.96,6.94,,5.43,ST_REV,42,2.574
GATED,O2,ST_REV,2021-12-27,50701.44,54218.96,6.94,,5.43,ST_REV,42,2.574
GATED,O2,ST_REV,2022-01-17,42201.62,46432.17,10.02,,5.6,ST_REV,21,0.131
GATED,O2,ST_REV,2022-04-22,39709.18,44329.68,11.64,,4.75,ST_REV,88,3.924
GATED,O2,ST_REV,2022-04-22,39709.18,44329.68,11.64,,4.75,ST_REV,88,3.924
GATED,O2,ST_REV,2022-05-18,28715.32,34547.87,20.31,,7.16,ST_REV,62,1.223
GATED,O2,ST_REV,2022-06-02,30452.62,34088.75,11.94,,6.01,ST_REV,47,2.44
GATED,O2,ST_REV,2022-06-09,30109.93,33064.78,9.81,,5.71,ST_REV,40,2.887
GATED,O2,ST_REV,2022-06-27,20742.56,23593.87,13.75,,8.4,SL,22,-1.0
GATED,O2,ST_REV,2022-07-10,20862.47,23612.69,13.18,,7.3,SL,9,-1.0
GATED,O2,ST_REV,2022-10-19,19123.97,20937.32,9.48,,4.18,SL,7,-1.0
GATED,O2,ST_REV,2022-10-19,19123.97,21026.46,9.95,,4.18,ST_REV,7,0.0
GATED,O2,ST_REV,2022-11-20,16280.23,17688.35,8.65,,5.23,SL,23,-1.0
