timestamp,close,atr,atr_pct,bb_source,bb_middle,bb_top,bb_bottom,bb_std,vol_zone,band_pos,phase
2026-07-05,63650.0,1562.4100000000035,2.4546897093480022,2.4546897093480022,,,,,NaN,NaN,Warmup
2026-07-06,64042.02,1645.6259090909127,2.569603377736856,2.569603377736856,,,,,NaN,NaN,Warmup
2026-07-07,63363.99,1645.488822314053,2.596883217603647,2.596883217603647,,,,,NaN,NaN,Warmup
2026-07-08,62290.0,1671.4861485725053,2.6833940416961073,2.6833940416961073,,,,,NaN,NaN,Warmup
2026-07-09,63230.0,1677.0872327283007,2.652360007477939,2.652360007477939,,,,,NaN,NaN,Warmup
2026-07-10,64161.72,1681.1659948770143,2.620200946728071,2.620200946728071,,,,,NaN,NaN,Warmup
2026-07-11,63819.0,1635.8907223826047,2.563328667610907,2.563328667610907,,,,,NaN,NaN,Warmup
2026-07-12,63780.0,1591.0447804561227,2.4945825971403615,2.4945825971403615,,,,,NaN,NaN,Warmup
2026-07-13,62334.52,1636.9077449808444,2.626005213452906,2.626005213452906,,,,,NaN,NaN,Warmup
