ts,open,high,low,close,volume
1784431800,6.192972837543e-06,6.444687088717e-06,6.192972837543e-06,6.444687088717e-06,64.76946834549003
1784433600,6.04668825927e-06,6.143822259467e-06,6.04668825927e-06,6.143822259467e-06,95.79687641810924
1784435400,5.998698669911e-06,5.998698669911e-06,5.998698669911e-06,5.998698669911e-06,38.586374133462975
1784437200,6.143822259467e-06,6.143822259467e-06,5.810518902045e-06,5.810518902045e-06,118.47966916683843
1784439000,5.810518902045e-06,6.04668825927e-06,5.810518902045e-06,5.951089950309e-06,76.23099432740447
1784440800,5.951089950309e-06,5.998698669911e-06,5.857003053261e-06,5.951089950309e-06,75.09209293585162
1784442600,5.903859077687e-06,5.903859077687e-06,5.903859077687e-06,5.903859077687e-06,15.302417540197917
1784444400,5.951089950309e-06,5.951089950309e-06,5.951089950309e-06,5.951089950309e-06,9.012181333852103
1784446200,5.857003053261e-06,5.998698669911e-06,5.857003053261e-06,5.857003053261e-06,92.32665325053826
1784448000,5.857003053261e-06,6.292456753205e-06,5.857003053261e-06,6.04668825927e-06,168.01977931978
