ts,open,high,low,close,volume
1783552500,0.0002565323469125319,0.0003631173247617941,0.0002060864066264484,0.0003631173247617941,552.5278947339455
1783553400,0.0003631173247617941,0.0005346931307333053,0.00021970725396932712,0.00022607006034734185,15339.129187452849
1783554300,0.00022607006034734185,0.00029515834876330974,2.081204833738053e-05,4.487339372042984e-05,8219.527244399938
1783555200,4.487339372042984e-05,0.00013612694923047572,3.0981662112417126e-05,0.00011004184903522686,1142.6470044512416
1783556100,0.00011004184903522686,0.00012749707193832505,8.201699811993922e-05,8.714509636553097e-05,176.12240099478674
1783557000,8.714509636553097e-05,9.752986767767901e-05,5.8612487051517505e-05,7.885938528267347e-05,130.24616626997323
1783557900,7.885938528267347e-05,0.00013285055624628268,7.885938528267347e-05,0.00013285055624628268,155.15780854887683
1783558800,0.00013285055624628268,0.00032213957774574674,0.00013285055624628268,0.00027783309420363833,791.6818720913254
1783559700,0.00027783309420363833,0.00030481835903857794,0.0002106532240714833,0.00022993736670104105,2052.1800156785484
1783560600,0.00022993736670104105,0.0004988244700908158,0.00022993736670104105,0.0004988244700908158,1388.3895645904136
1783561500,0.0004988244700908158,0.0008717278985863867,0.00044023924588873904,0.0007629757882648507,17509.292404516935
1783562400,0.0007629757882648507,0.0008025232104816659,0.00046647428415545864,0.000566085271302381,34184.080258807364
1783563300,0.000566085271302381,0.0006540888896353976,0.0004477604924725713,0.0004477604924725713,12606.010126508349
1783564200,0.0004477604924725713,0.000984550430682145,0.0004448016349445319,0.0007625651044419377,18677.052599736504
1783565100,0.0007625651044419377,0.0009365786303806141,0.0006749121601989057,0.0007450597244802663,12370.407699744566
1783566000,0.0007450597244802663,0.0007450597244802663,0.0005586379009554433,0.0005943463977281069,12987.212843837915
1783566900,0.0005943463977281069,0.0006886783104001696,0.0005487305604629125,0.0005546895205332688,10301.335072433303
1783567800,0.0005546895205332688,0.0006240444053912951,0.0005236483279093273,0.0005626355970805774,6998.914683994835
1783568700,0.0005626355970805774,0.0005892166357696005,0.0005159203425198749,0.0005159203425198749,2769.82917133047
1783569600,0.0005159203425198749,0.0005229580238002684,0.0004425993350521264,0.0004428907833065695,12232.255143984641
1783570500,0.0004428907833065695,0.0005067991740385265,0.0004328457353642799,0.0004341713126935302,11127.281989040066
1783571400,0.0004341713126935302,0.00043458362161504676,0.00033995646962667694,0.0003855785983263003,18951.30954613277
1783572300,0.0003855785983263003,0.0004005211718765236,0.00035048008652527427,0.00037539310866088537,4398.959460032991
1783573200,0.00037539310866088537,0.00040060424770766605,0.00029665785099866105,0.0003091288990295873,14624.884145649816
1783574100,0.0003091288990295873,0.00034872678427237105,0.0003048370476914083,0.0003231266161796228,6685.319844076475
1783575000,0.0003231266161796228,0.00037361232404014216,0.0003225791938954563,0.0003409284561757093,6467.592608679212
1783575900,0.0003409284561757093,0.0003705762796850606,0.0003280648916178457,0.00032806489232436705,4685.054889980436
1783576800,0.00032806489232436705,0.0003911386630180385,0.0003271769074900663,0.00039088491425953975,7086.088153737936
1783577700,0.00039088491425953975,0.00042493730188565977,0.00035737436680471473,0.00037553686019317514,7489.719986365551
1783578600,0.00037553686019317514,0.0003828168397750794,0.00034557793251140844,0.00038276394119012805,4189.584976935325
1783579500,0.00038276394119012805,0.0003829398150952004,0.0003490110850980799,0.0003755247994216849,2037.4019813665577
1783580400,0.0003755247994216849,0.0004382684463744432,0.00034907269143465966,0.0004374194881956033,8263.422432699126
1783581300,0.0004374194881956033,0.00044983825394383334,0.000385821675537999,0.0004455752151373965,5205.229845209262
1783582200,0.0004455752151373965,0.0005034428351966729,0.000384267252851274,0.0003963604797837783,6062.401789070531
1783583100,0.0003963604797837783,0.0004441000745940712,0.000388575196903165,0.00041670707631672995,3392.9017107775603
1783584000,0.00041670707631672995,0.00047526666811488564,0.0004123876303958797,0.0004484487311327679,1039.233139841753
1783584900,0.0004484487311327679,0.00044846998497941997,0.0003703445254480121,0.0003706136600066743,3440.6825165164614
1783585800,0.0003706136600066743,0.0003981140600252208,0.00036160926950302264,0.00036160926950302264,1322.762555117695
1783586700,0.00036160926950302264,0.00036160926950302264,0.0003178883453358984,0.00034524329449178915,4747.423642433625
