pool,pool_name,pool_address,tf,sl_opt,exit_mode,trades,TP,SL,BE,EXP,win_rate_resolved_pct,sl_rate_resolved_pct,be_rate_pct,be_gate_hit,be_gate_recovered,be_gate_recovery_rate_pct,ever_floating_loss,ever_floating_loss_pct,deep50_loss,deep50_then_recovered_entry,deep50_recovery_rate_pct,deep75_loss,deep75_then_recovered_entry,deep75_recovery_rate_pct,max_consec_win,min_consec_win,max_consec_loss,min_consec_loss,avg_bars_held,avg_minutes_held,avg_R,sum_R
DeFlock-SOL [69soPq...cAe8],DeFlock-SOL,69soPqSxLaSfVdF6uq4aczRgTWgieAYv2CSvYe6LcAe8,5m,O1_SL50,BE1,2,0,0,2,0,0.0,0.0,100.0,2,2,100.0,2,100.0,0,0,0.0,0,0,0.0,0,0,0,0,3.5,17.5,0.0,0.0
DeFlock-SOL [69soPq...cAe8],DeFlock-SOL,69soPqSxLaSfVdF6uq4aczRgTWgieAYv2CSvYe6LcAe8,5m,O2_ST2X,BE1,2,0,0,2,0,0.0,0.0,100.0,2,2,100.0,2,100.0,1,0,0.0,1,0,0.0,0,0,0,0,3.5,17.5,0.0,0.0
Cyclospora-SOL [6ADb6e...9fv9],Cyclospora-SOL,6ADb6eHkYUfvKAx1ZDT7y8JFTAJr4Ze6NZTH5H99fv9,15m,O1_SL50,BE1,3,2,0,1,0,100.0,0.0,33.33333333333333,2,1,50.0,2,66.66666666666666,1,0,0.0,0,0,0.0,2,2,0,0,11.0,165.0,0.26386230862757637,0.791586925882729
Cyclospora-SOL [6ADb6e...9fv9],Cyclospora-SOL,6ADb6eHkYUfvKAx1ZDT7y8JFTAJr4Ze6NZTH5H99fv9,15m,O2_ST2X,BE1,3,2,1,0,0,66.66666666666666,33.33333333333333,0.0,2,0,0.0,2,66.66666666666666,1,0,0.0,1,0,0.0,2,2,1,1,9.666666666666666,145.0,0.3568182070530435,1.0704546211591306
Cyclospora-SOL [6ADb6e...9fv9],Cyclospora-SOL,6ADb6eHkYUfvKAx1ZDT7y8JFTAJr4Ze6NZTH5H99fv9,1m,O1_SL50,BE1,5,1,1,3,0,50.0,50.0,60.0,4,3,75.0,4,80.0,2,0,0.0,1,0,0.0,1,1,1,1,15.8,15.8,-0.16067248339170573,-0.8033624169585286
Cyclospora-SOL [6ADb6e...9fv9],Cyclospora-SOL,6ADb6eHkYUfvKAx1ZDT7y8JFTAJr4Ze6NZTH5H99fv9,1m,O2_ST2X,BE1,5,1,3,1,0,25.0,75.0,20.0,4,1,25.0,4,80.0,4,0,0.0,3,0,0.0,1,1,3,3,4.8,4.8,-0.5186421280851212,-2.593210640425606
Cyclospora-SOL [6ADb6e...9fv9],Cyclospora-SOL,6ADb6eHkYUfvKAx1ZDT7y8JFTAJr4Ze6NZTH5H99fv9,5m,O1_SL50,BE1,6,2,0,3,1,100.0,0.0,50.0,6,3,50.0,6,100.0,1,0,0.0,1,0,0.0,2,2,0,0,11.666666666666666,58.333333333333336,-0.06408112748984544,-0.38448676493907263
Cyclospora-SOL [6ADb6e...9fv9],Cyclospora-SOL,6ADb6eHkYUfvKAx1ZDT7y8JFTAJr4Ze6NZTH5H99fv9,5m,O2_ST2X,BE1,6,2,1,3,0,66.66666666666666,33.33333333333333,50.0,6,3,50.0,6,100.0,2,0,0.0,1,0,0.0,2,2,1,1,5.333333333333333,26.666666666666668,0.19248619323605307,1.1549171594163183
baby-SOL [78Uf7b...2fFW],baby-SOL,78Uf7boC2VMZiQm8A8CxAXzBXRWCJYhmCgJaGzux2fFW,15m,O1_SL50,BE1,5,0,0,5,0,0.0,0.0,100.0,5,5,100.0,5,100.0,1,0,0.0,0,0,0.0,0,0,0,0,12.4,186.0,0.0,0.0
baby-SOL [78Uf7b...2fFW],baby-SOL,78Uf7boC2VMZiQm8A8CxAXzBXRWCJYhmCgJaGzux2fFW,15m,O2_ST2X,BE1,5,0,1,4,0,0.0,100.0,80.0,5,4,80.0,5,100.0,1,0,0.0,1,0,0.0,0,0,1,1,3.2,48.0,-0.2,-1.0
